,id,neighbourhood_cleansed
1193,7000595,Embajadores
1194,7010582,Trafalgar
1195,7012659,Castillejos
1196,7013090,Castillejos
1197,7013484,Sol
1198,7014889,Cortes
1199,7014906,San Diego
1200,7015202,Cortes
1201,7015422,San Diego
1202,7015650,San Diego
1203,7017814,Sol
1204,7020500,Ciudad Universitaria
1205,7023168,Universidad
1206,7028912,Imperial
1207,7035211,Legazpi
1208,7035680,Chopera
1209,7041758,Chopera
1210,7047428,Arapiles
1211,7049609,Vallehermoso
1212,7050862,Prosperidad
1213,7057317,El Viso
1214,7061159,Lucero
1215,7069975,Jerónimos
1216,7070725,Embajadores
1217,7072197,Palacio
1218,7073032,Argüelles
1219,7087210,Cuatro Caminos
1220,7108516,Aravaca
1221,7108690,Arapiles
1222,7110133,Sol
1223,7110704,Lucero
1224,7111834,El Viso
1225,7119614,Almagro
1226,7121326,Justicia
1227,7127848,Embajadores
1228,7128316,Justicia
1229,7139381,Arapiles
1230,7143136,Sol
1231,7143210,Embajadores
1232,7144996,Universidad
1233,7148125,Sol
1234,7164589,Palacio
1235,7167326,Palacio
1236,7167750,Palacio
1237,7167954,Palacio
1238,7168023,Sol
1239,7168479,Palacio
1240,7169803,Canillas
1241,7174517,Puerta del Angel
1242,7179473,Imperial
1243,7185251,Acacias
1244,7186478,Zofío
1245,7187817,Puerta del Angel
1246,7187970,Piovera
1247,7190795,Universidad
1248,7195684,Cortes
1249,7197046,Universidad
1250,7201076,Sol
1251,7204039,Universidad
1252,7214366,Sol
1253,7214749,Puerta del Angel
1254,7222890,Palacio
1255,7225706,Embajadores
1256,7233990,Lista
1257,7238607,Palos de Moguer
1258,7252091,Cuatro Caminos
1259,7273497,Acacias
1260,7275493,Universidad
1261,7275684,Gaztambide
1262,7278537,Goya
1263,7291511,Puerta del Angel
1264,7299665,Universidad
1265,7300168,Sol
1266,7304230,Palacio
1267,7314378,Goya
1268,7317218,Embajadores
1269,7322409,Universidad
1270,7324023,Justicia
1271,7326379,Cuatro Caminos
1272,7334350,Palacio
1273,7334578,Universidad
1274,7338979,Sol
1275,7343758,Acacias
1276,7344534,Moscardó
1277,7346971,Puerta del Angel
1278,7359580,Palacio
1279,7359826,Ibiza
1280,7362416,Justicia
1281,7393416,Universidad
1282,7397762,Bellas Vistas
1283,7406773,Pacífico
1284,7427956,Palos de Moguer
1285,7431832,Universidad
1286,7432394,Delicias
1287,7432987,Acacias
1288,7434672,Sol
1289,7445971,Palos de Moguer
1290,7453640,Palacio
1291,7465105,Cortes
1292,7479982,Universidad
1293,7480642,Casco Histórico de Vicálvaro
1294,7487035,Valdefuentes
1295,7496237,Puerta del Angel
1296,7497713,Universidad
1297,7505759,Castellana
1298,7512059,Embajadores
1299,7512252,Embajadores
1300,7512486,Justicia
1301,7519381,Rios Rosas
1302,7526991,Embajadores
1303,7540141,Sol
1304,7540534,Sol
1305,7547992,Canillas
1306,7559309,Sol
1307,7562216,Recoletos
1308,7571127,Sol
1309,7574902,Cuatro Caminos
1310,7578060,Palos de Moguer
1311,7582198,Simancas
1312,7590341,Almagro
1313,7598513,Jerónimos
1314,7606746,Ibiza
1315,7615675,Ventas
1316,7618785,Palacio
1317,7624956,Embajadores
1318,7641247,Embajadores
1319,7641420,Embajadores
1320,7650492,Almagro
1321,7659665,Sol
1322,7673910,San Diego
1323,7677127,Embajadores
1324,7685623,Sol
1325,7689303,Justicia
1326,7689476,Universidad
1327,7691488,Puerta del Angel
1328,7692443,Universidad
1329,7695434,Palacio
1330,7695494,Palacio
1331,7701586,Embajadores
1332,7701883,Embajadores
1333,7705745,Bellas Vistas
1334,7710206,Sol
1335,7712666,Castillejos
1336,7722156,Fuente del Berro
1337,7727522,Rios Rosas
1338,7730071,Ventas
1339,7730180,Embajadores
1340,7732757,Ibiza
1341,7740638,Palacio
1342,7745816,Universidad
1343,7752127,Embajadores
1344,7753419,Ibiza
1345,7756448,Sol
1346,7758395,Almendrales
1347,7766534,Palacio
1348,7770648,Sol
1349,7783777,Arcos
1350,7786679,Embajadores
1351,7795852,Cortes
1352,7797002,Embajadores
1353,7812224,Palacio
1354,7812823,Palacio
1355,7813405,Justicia
1356,7818234,Embajadores
1357,7819262,Gaztambide
1358,7822974,San Diego
1359,7841877,Guindalera
1360,7845373,Palacio
1361,7847068,Cortes
1362,7851316,Sol
1363,7855175,Palacio
1364,7855853,Arapiles
1365,7864511,Embajadores
1366,7897158,Cortes
1367,7899729,Acacias
1368,7907083,Embajadores
1369,7918411,Acacias
1370,7932927,Universidad
1371,7942269,Acacias
1372,7952687,Palacio
1373,7961823,Palacio
1374,7971474,Palos de Moguer
1375,7977144,Hispanoamérica
1376,7978267,Embajadores
1377,7994589,Palacio
1378,8011473,Embajadores
1379,8014398,Chopera
1380,8024476,Universidad
1381,8026146,Castillejos
1382,8031140,Castellana
1383,8053868,Embajadores
1384,8055704,Cortes
1385,8056019,Universidad
1386,8056210,Embajadores
1387,8061581,Embajadores
1388,8062212,Quintana
1389,8068242,Universidad
1390,8070423,Universidad
1391,8075920,Embajadores
1392,8077894,Embajadores
1393,8078020,Sol
1394,8082376,Numancia
1395,8088759,Casa de Campo
1396,8123562,Canillas
1397,8127341,Argüelles
1398,8128423,Quintana
1399,8137242,Embajadores
1400,8147896,Castilla
1401,8158709,Palacio
1402,8163154,Palacio
1403,8171420,Ibiza
1404,8179336,Cortes
1405,8201621,Embajadores
1406,8203469,Casa de Campo
1407,8221248,Sol
1408,8225512,Puerta del Angel
1409,8231834,Vista Alegre
1410,8231932,Vista Alegre
1411,8234848,Valdezarza
1412,8267919,Universidad
1413,8271858,Palacio
1414,8271984,Embajadores
1415,8284728,Sol
1416,8310672,Sol
1417,8316352,Universidad
1418,8331406,Justicia
1419,8345256,Justicia
1420,8350653,Puerta del Angel
1421,8351488,Ibiza
1422,8354418,Lista
1423,8356020,Arapiles
1424,8356032,Vallehermoso
1425,8356038,Arapiles
1426,8356043,Vallehermoso
1427,8356045,Rios Rosas
1428,8356050,Rios Rosas
1429,8356055,Arapiles
1430,8356057,Vallehermoso
1431,8368543,Ciudad Universitaria
1432,8370275,Quintana
1433,8385825,Lista
1434,8389063,Casco Histórico de Vallecas
1435,8390275,Sol
1436,8394827,Cortes
1437,8394957,Embajadores
1438,8395896,Rejas
1439,8398117,Embajadores
1440,8398675,La Paz
1441,8399290,Justicia
1442,8399457,Justicia
1443,8404895,Valdezarza
1444,8418514,Universidad
1445,8422607,Embajadores
1446,8424880,Rios Rosas
1447,8432612,Embajadores
1448,8438464,Embajadores
1449,8449567,Palomeras Sureste
1450,8454596,Sol
1451,8455978,Delicias
1452,8469941,Goya
1453,8470935,Embajadores
1454,8511887,Almagro
1455,8517585,Palomas
1456,8519462,Palacio
1457,8520533,Palacio
1458,8528953,Universidad
1459,8530533,Fuente del Berro
1460,8536053,Embajadores
1461,8549390,Palacio
1462,8550478,Palacio
1463,8563507,Justicia
1464,8569433,Universidad
1465,8569806,Puerta Bonita
1466,8574490,Ibiza
1467,8579373,Cortes
1468,8592552,Palacio
1469,8607519,Cortes
1470,8627059,Sol
1471,8627585,Valdezarza
1472,8634850,Palacio
1473,8652516,Universidad
1474,8657858,Universidad
1475,8663494,Recoletos
1476,8668278,Embajadores
1477,8695926,Cortes
1478,8708735,Universidad
1479,8713274,Peñagrande
1480,8719352,Embajadores
1481,8728948,Embajadores
1482,8731253,Ibiza
1483,8740647,Castillejos
1484,8752740,Acacias
1485,8755195,Embajadores
1486,8755504,Embajadores
1487,8757577,Cortes
1488,8763360,Recoletos
1489,8768739,Embajadores
1490,8769145,Universidad
1491,8776371,Vista Alegre
1492,8811202,Embajadores
1493,8838482,Jerónimos
1494,8840190,Nueva España
1495,8842365,Embajadores
1496,8842678,Embajadores
1497,8844082,Embajadores
1498,8853298,Embajadores
1499,8858054,Puerta del Angel
1500,8873865,Sol
1501,8874595,Casco Histórico de Vallecas
1502,8881201,Embajadores
1503,8881869,Cortes
1504,8883924,Universidad
1505,8886389,Prosperidad
1506,8893602,Universidad
1507,8894850,Embajadores
1508,8895075,Justicia
1509,8895796,Almenara
1510,8902683,Bellas Vistas
1511,8904822,Almagro
1512,8914957,Palomeras Bajas
1513,8915060,Arcos
1514,8928899,Embajadores
1515,8931977,Peñagrande
1516,8936390,Guindalera
1517,8937444,Legazpi
1518,8938086,Palos de Moguer
1519,8957802,Sol
1520,8963605,San Diego
1521,8965165,Puerta del Angel
1522,8975384,Recoletos
1523,8979120,Embajadores
1524,8984546,Lista
1525,8996450,Nueva España
1526,9001004,Justicia
1527,9002603,Embajadores
1528,9017254,Palos de Moguer
1529,9017416,Lista
1530,9022672,Argüelles
1531,9045230,Embajadores
1532,9056582,Cortes
1533,9084826,Ciudad Jardín
1534,9084945,Castillejos
1535,9087646,Universidad
1536,9090159,Embajadores
1537,9109924,Cortes
1538,9127169,Justicia
1539,9127476,Cortes
1540,9128910,Atocha
1541,9134020,Embajadores
1542,9141653,Palacio
1543,9142639,Palos de Moguer
1544,9149900,Universidad
1545,9150620,Embajadores
1546,9163023,Cortes
1547,9170957,Comillas
1548,9177813,Embajadores
1549,9182042,Sol
1550,9204879,Embajadores
1551,9206552,Universidad
1552,9206737,San Diego
1553,9209376,Embajadores
1554,9215075,Moscardó
1555,9224648,Universidad
1556,9236168,Goya
1557,9268665,Puerta del Angel
1558,9274906,Embajadores
1559,9280377,Pacífico
1560,9285669,Los Rosales
1561,9290081,Embajadores
1562,9291794,Justicia
1563,9294088,Cortes
1564,9300343,Embajadores
1565,9310534,Cortes
1566,9311615,Justicia
1567,9322148,Cortes
1568,9323325,Jerónimos
1569,9324140,Cortes
1570,9325230,Palomeras Bajas
1571,9359210,Ibiza
1572,9363775,Prosperidad
1573,9365719,Universidad
1574,9380659,Embajadores
1575,9384230,Embajadores
1576,9384541,Ciudad Jardín
1577,9385154,Sol
1578,9404543,Argüelles
1579,9408050,Rejas
1580,9410650,Vallehermoso
1581,9421378,Ibiza
1582,9428334,Universidad
1583,9440377,Embajadores
1584,9446656,Embajadores
1585,9454217,Castillejos
1586,9459699,Cortes
1587,9460773,Embajadores
1588,9461781,Palacio
1589,9471684,Embajadores
1590,9471912,Atocha
1591,9473403,Justicia
1592,9473474,Embajadores
1593,9477197,Palacio
1594,9487802,Embajadores
1595,9489398,Numancia
1596,9493091,El Viso
1597,9506096,Universidad
1598,9521636,Castellana
1599,9535469,Embajadores
1600,9536336,Concepción
1601,9537747,Universidad
1602,9539049,Embajadores
1603,9549784,Vista Alegre
1604,9575680,Cortes
1605,9581698,Simancas
1606,9600924,Campamento
1607,9604122,Guindalera
1608,9606598,Palacio
1609,9608049,Embajadores
1610,9608728,Goya
1611,9609003,Simancas
1612,9623767,Simancas
1613,9639977,Cortes
1614,9642700,Palacio
1615,9646543,Puerta del Angel
1616,9649549,Justicia
1617,9658216,San Diego
1618,9658630,Ibiza
1619,9658656,Palacio
1620,9659461,Universidad
1621,9666029,Sol
1622,9667090,Valdefuentes
1623,9708445,Embajadores
1624,9708971,Gaztambide
1625,9721363,Embajadores
1626,9721913,Cortes
1627,9722861,Embajadores
1628,9724619,Embajadores
1629,9730522,Arapiles
1630,9733941,Universidad
1631,9746164,Cortes
1632,9750362,Embajadores
1633,9752583,Pueblo Nuevo
1634,9752728,Sol
1635,9753808,Embajadores
1636,9764128,Sol
1637,9767399,Sol
1638,9767406,Sol
1639,9770085,Universidad
1640,9773780,Embajadores
1641,9774594,Castillejos
1642,9798653,Palos de Moguer
1643,9799609,Almendrales
1644,9800010,Cuatro Caminos
1645,9804644,Embajadores
1646,9808033,Cuatro Caminos
1647,9811609,Embajadores
1648,9817606,Embajadores
1649,9830513,Recoletos
1650,9833524,Palacio
1651,9842185,Embajadores
1652,9851949,Sol
1653,9855901,Universidad
1654,9861979,Trafalgar
1655,9862245,Justicia
1656,9874742,Cortes
1657,9877244,Ibiza
1658,9880365,Palacio
1659,9880406,Cortes
1660,9883101,Universidad
1661,9883116,Sol
1662,9891610,Palomeras Bajas
1663,9894564,Vallehermoso
1664,9894805,Bellas Vistas
1665,9901505,Embajadores
1666,9911639,Universidad
1667,9935338,Ibiza
1668,9940226,Sol
1669,9940790,Palacio
1670,9941810,Puerta del Angel
1671,9948875,Castellana
1672,9952708,Palacio
1673,9959387,Cortes
1674,9964714,Palacio
1675,9965402,Cortes
1676,9969698,Castillejos
1677,9974417,Universidad
1678,9974530,Embajadores
1679,9977208,Aluche
1680,9982157,Embajadores
1681,9982653,Nueva España
1682,9982683,Universidad
1683,9987865,Sol
1684,10005860,Puerta del Angel
1685,10017799,Delicias
1686,10018946,Justicia
1687,10031779,Valdefuentes
1688,10047684,Embajadores
1689,10048277,Aluche
1690,10052073,Castillejos
1691,10052652,Sol
1692,10070266,Universidad
1693,10081378,San Andrés
1694,10082181,Universidad
1695,10082400,Rios Rosas
1696,10110286,Universidad
1697,10120568,Opañel
1698,10130390,Sol
1699,10138001,Palacio
1700,10144509,San Pascual
1701,10151490,San Diego
1702,10173465,Justicia
1703,10175363,Universidad
1704,10182539,Embajadores
1705,10188918,Palacio
1706,10192147,Palos de Moguer
1707,10201245,Palacio
1708,10201661,Embajadores
1709,10206299,Universidad
1710,10221165,Rios Rosas
1711,10238470,Rios Rosas
1712,10248475,Universidad
1713,10262700,Universidad
1714,10264484,Palacio
1715,10275785,Argüelles
1716,10286663,Piovera
1717,10292503,Palacio
1718,10307340,Argüelles
1719,10311386,Fontarrón
1720,10326736,Colina
1721,10353002,Universidad
1722,10362376,Almendrales
1723,10374268,Numancia
1724,10396624,Universidad
1725,10398681,Ciudad Jardín
1726,10403923,Atocha
1727,10409426,Trafalgar
1728,10442917,Goya
1729,10445067,Acacias
1730,10464745,Sol
1731,10465938,Simancas
1732,10484025,Recoletos
1733,10490005,Ciudad Universitaria
1734,10493296,Timón
1735,10493501,Adelfas
1736,10509732,Chopera
1737,10511300,Sol
1738,10523086,Sol
1739,10524194,Castilla
1740,10533378,Delicias
1741,10536437,Palos de Moguer
1742,10536601,Universidad
1743,10539504,Castillejos
1744,10541382,Costillares
1745,10563232,Ibiza
1746,10570903,Castillejos
1747,10579286,Universidad
1748,10586228,Embajadores
1749,10588092,Cortes
1750,10594739,Chopera
1751,10611545,Ventas
1752,10640179,Vinateros
1753,10654958,Embajadores
1754,10676283,Sol
1755,10677284,Sol
1756,10681179,Sol
1757,10681391,Universidad
1758,10683099,Cortes
1759,10694787,Sol
1760,10699176,Trafalgar
1761,10721228,Justicia
1762,10722467,Embajadores
1763,10748337,Fuente del Berro
1764,10751436,Palos de Moguer
1765,10757948,Palomeras Bajas
1766,10758430,Jerónimos
1767,10762567,La Paz
1768,10764720,Opañel
1769,10766800,Rios Rosas
1770,10776306,San Fermín
1771,10778858,Castilla
1772,10789641,Trafalgar
1773,10807501,Universidad
1774,10808685,Pilar
1775,10848457,Goya
1776,10849742,Palacio
1777,10854277,Sol
1778,10854901,Sol
1779,10855140,Sol
1780,10855267,Sol
1781,10899865,Embajadores
1782,10913078,Embajadores
1783,10913431,Sol
1784,10913494,Sol
1785,10913564,Sol
1786,10913935,Sol
1787,10914059,Sol
1788,10914136,Sol
1789,10914190,Sol
1790,10914226,Sol
1791,10914345,Sol
1792,10914818,Sol
1793,10923447,Palacio
1794,10926925,Embajadores
1795,10960810,Prosperidad
1796,10992119,Legazpi
1797,10993059,Fuente del Berro
1798,11001199,Palos de Moguer
1799,11001575,Rios Rosas
1800,11002482,Opañel
1801,11003874,Opañel
1802,11004186,San Fermín
1803,11028671,Casa de Campo
1804,11043758,Valdefuentes
1805,11049959,Universidad
1806,11056834,Justicia
1807,11057913,Palacio
1808,11077428,Universidad
1809,11079684,Cuatro Caminos
1810,11083903,Sol
1811,11085836,Embajadores
1812,11087060,Rejas
1813,11094912,Prosperidad
1814,11095680,Palomeras Bajas
1815,11101932,Goya
1816,11112633,Argüelles
1817,11112982,Universidad
1818,11132020,Universidad
1819,11138479,Castellana
1820,11142775,Lista
1821,11143294,Valdezarza
1822,11146161,Palacio
1823,11152505,Embajadores
1824,11154549,Sol
1825,11157403,Sol
1826,11157449,Sol
1827,11159527,Argüelles
1828,11179512,Pinar del Rey
1829,11195878,Castellana
1830,11200141,Palacio
1831,11203682,Embajadores
1832,11205538,Universidad
1833,11216715,Sol
1834,11240529,Justicia
1835,11248487,Justicia
1836,11248646,Justicia
1837,11249262,Universidad
1838,11251920,Justicia
1839,11251956,Justicia
1840,11260503,Justicia
1841,11275057,Mirasierra
1842,11286775,Sol
1843,11291438,Sol
1844,11311237,Palacio
1845,11313107,Universidad
1846,11319108,Universidad
1847,11329943,Embajadores
1848,11338228,Embajadores
1849,11343804,Palacio
1850,11354583,Almagro
1851,11365268,Moscardó
1852,11371812,Goya
1853,11375664,Pilar
1854,11376487,Arapiles
1855,11381729,Embajadores
1856,11383704,Palos de Moguer
1857,11386800,Numancia
1858,11393884,Universidad
1859,11395168,Palacio
1860,11426903,Castillejos
1861,11429939,Adelfas
1862,11431074,Palos de Moguer
1863,11431731,Adelfas
1864,11435882,Palacio
1865,11438317,Adelfas
1866,11438763,Adelfas
1867,11439080,Adelfas
1868,11439210,Adelfas
1869,11439843,Cuatro Caminos
1870,11445011,Goya
1871,11447114,Adelfas
1872,11447315,Adelfas
1873,11447914,Goya
1874,11452943,Prosperidad
1875,11455398,Delicias
1876,11459814,Los Angeles
1877,11482976,Trafalgar
1878,11490064,Universidad
1879,11490939,Universidad
1880,11504109,Moscardó
1881,11505677,Embajadores
1882,11509649,Rejas
1883,11536525,Delicias
1884,11538250,Almendrales
1885,11539103,Embajadores
1886,11550179,Cortes
1887,11550407,Embajadores
1888,11551340,Pilar
1889,11559121,Alameda de Osuna
1890,11559470,Embajadores
1891,11559474,Delicias
1892,11560547,Delicias
1893,11561215,Delicias
1894,11561737,Delicias
1895,11579149,Embajadores
1896,11587823,Vallehermoso
1897,11597128,Universidad
1898,11604023,Embajadores
1899,11605661,Vista Alegre
1900,11611126,Palos de Moguer
1901,11615877,Embajadores
1902,11618535,Casa de Campo
1903,11619293,Puerta del Angel
1904,11630593,Palacio
1905,11634884,Ibiza
1906,11636119,Embajadores
1907,11638814,Justicia
1908,11647164,Numancia
1909,11648578,Pueblo Nuevo
1910,11652585,Palacio
1911,11652752,Recoletos
1912,11653281,Justicia
1913,11657029,Delicias
1914,11663087,Imperial
1915,11664287,Trafalgar
1916,11664645,Argüelles
1917,11665672,Justicia
1918,11666952,Universidad
1919,11667879,Sol
1920,11687495,Simancas
1921,11688088,Universidad
1922,11691822,Sol
1923,11695043,Rios Rosas
1924,11697470,Palacio
1925,11699457,Argüelles
1926,11700283,Universidad
1927,11706367,Embajadores
1928,11708403,Casco Histórico de Vicálvaro
1929,11709497,Universidad
1930,11728046,Castillejos
1931,11729040,El Viso
1932,11736254,Pacífico
1933,11753309,Universidad
1934,11753638,Puerta del Angel
1935,11755992,Universidad
1936,11762436,San Isidro
1937,11767983,Universidad
1938,11768012,Los Rosales
1939,11775239,San Fermín
1940,11779940,Palacio
1941,11780499,San Andrés
1942,11783844,Embajadores
1943,11788151,Justicia
1944,11797917,Delicias
1945,11808208,Justicia
1946,11808605,Embajadores
1947,11809379,Aluche
1948,11815109,Acacias
1949,11832004,Nueva España
1950,11832416,Nueva España
1951,11841085,Palos de Moguer
1952,11843115,Sol
1953,11848646,Almagro
1954,11857115,Universidad
1955,11861328,Argüelles
1956,11864422,Embajadores
1957,11882206,Trafalgar
1958,11883513,Lista
1959,11883556,Almendrales
1960,11883563,Sol
1961,11883878,Embajadores
1962,11884950,Argüelles
1963,11938763,Embajadores
1964,11939172,Justicia
1965,11940718,Almendrales
1966,11960516,Moscardó
1967,11960575,Palacio
1968,11960656,Universidad
1969,11964300,Embajadores
1970,11966069,Imperial
1971,11967357,Justicia
1972,11970181,Aguilas
1973,11975069,Adelfas
1974,11981223,Cortes
1975,11990713,Cortes
1976,11995217,Sol
1977,12004814,San Isidro
1978,12007794,Almendrales
1979,12008311,Almendrales
1980,12032976,Universidad
1981,12037350,Castellana
1982,12039296,Palacio
1983,12050771,Palacio
1984,12052167,Ibiza
1985,12059936,Casco Histórico de Vicálvaro
1986,12063127,Justicia
1987,12064892,Palacio
1988,12066653,Universidad
1989,12068435,Universidad
1990,12079235,Ibiza
1991,12086094,Justicia
1992,12099498,Embajadores
1993,12101328,Embajadores
1994,12107436,Embajadores
1995,12120875,Bellas Vistas
1996,12126453,Embajadores
1997,12141234,Ciudad Jardín
