,id,neighbourhood
1907,11439080,Adelfas
1908,11691822,Sol
1909,11439210,Adelfas
1911,11439843,Cuatro Caminos
1912,11697470,Palacio
1914,11699457,Argüelles
1915,11447114,Adelfas
1916,11700283,Universidad
1917,11706367,Embajadores
1918,11447315,Adelfas
1920,11447914,Goya
1921,11709497,Universidad
1922,11452943,Prosperidad
1923,11728046,Castillejos
1926,11459814,Los Angeles
1930,11490064,Universidad
1931,11490939,Universidad
1933,11753638,Puerta del Angel
1935,11755992,Universidad
1939,11767983,Universidad
1940,11768012,Los Rosales
1941,11970181,Aguilas
1943,11775239,San Fermín
1945,11981223,Cortes
1946,11780499,San Andrés
1947,11990713,Cortes
1948,11783844,Embajadores
1949,11995217,Sol
1951,11788151,Justicia
1952,12007794,Almendrales
1953,11797917,Delicias
1954,12008311,Almendrales
1955,11808208,Justicia
1956,12032976,Universidad
1959,12037350,Castellana
1962,12050771,Palacio
1964,11832004,Nueva España
1966,11832416,Nueva España
1967,12063127,Justicia
1969,12064892,Palacio
1970,12066653,Universidad
1971,11843115,Sol
1972,11848646,Almagro
1974,11857115,Universidad
1979,11882206,Trafalgar
1981,11883513,Lista
1982,12101328,Embajadores
1983,11883556,Almendrales
1984,12107436,Embajadores
1985,11883563,Sol
1988,12126453,Embajadores
1994,12173031,Cortes
1995,11940718,Almendrales
1997,11960516,Moscardó
1999,11960575,Palacio
2002,12187235,Palacio
2003,11964300,Embajadores
2004,12202666,Universidad
2006,12204859,Niño Jesús
2007,12207693,Embajadores
2009,12583411,Acacias
2013,12249897,Palacio
2015,12253380,Lista
2016,12620921,Embajadores
2017,12621282,Pinar del Rey
2020,12271450,Palacio
2021,12274487,Embajadores
2023,12275887,Casa de Campo
2028,12283551,Goya
2030,12661885,Embajadores
2031,12284573,Sol
2032,12304335,Delicias
2034,12304349,Ibiza
2041,12321786,Trafalgar
2043,12321844,Palacio
2044,12328273,Goya
2049,12703101,Argüelles
2053,12350278,Cortes
2056,12717553,Delicias
2059,12371626,Goya
2060,12377760,Sol
2061,12745724,Embajadores
2062,12381883,Sol
2063,12746811,Justicia
2065,12403422,Palomeras Sureste
2066,12755249,Almagro
2068,12407578,Almendrales
2070,12764944,Palacio
2072,12765287,Universidad
2073,12439094,Embajadores
2074,12768534,Aeropuerto
2077,12463633,Embajadores
2078,12775631,Chopera
2079,12490526,Almendrales
2081,12787637,Cortes
2083,12502213,Cortes
2085,12502738,Palacio
2087,12505599,Embajadores
2088,12807973,Embajadores
2089,12509802,Palacio
2092,12811061,Universidad
2093,12510313,Embajadores
2094,12510995,Sol
2096,12518667,Embajadores
2097,12823142,Embajadores
2100,12829401,Argüelles
2104,12838356,Arapiles
2105,12560698,Delicias
2107,12844854,Castillejos
2110,12567922,Palacio
2111,12851319,Almendrales
2113,12864881,Guindalera
2114,13050448,Cortes
2116,13052309,Embajadores
2122,12878143,Chopera
2124,12883473,Embajadores
2128,12889722,Delicias
2129,13121168,Chopera
2130,12891724,Cortes
2131,13123537,Embajadores
2132,12895434,El Viso
2134,12895435,Sol
2141,13153436,Cortes
2142,12900188,Almagro
2143,13158018,Almendrales
2144,12901000,Pinar del Rey
2146,12903625,Embajadores
2149,13183219,Palacio
2150,13185158,Embajadores
2151,12908786,Universidad
2152,12909846,Palos de Moguer
2153,13186430,Embajadores
2155,13190733,Sol
2158,12962005,Chopera
2159,13199475,Palacio
2165,13234026,Universidad
2167,12985524,Embajadores
2169,13245102,Cortes
2171,13004291,Universidad
2173,13248025,Embajadores
2174,13017262,Concepción
2175,13257283,Puerta Bonita
2178,13261461,Acacias
2183,13278583,Embajadores
2194,13297758,Nueva España
2196,13303553,Cortes
2197,13429687,Palacio
2198,13304944,Embajadores
2199,13430822,Embajadores
2200,13432626,Fuente del Berro
2201,13314760,Numancia
2203,13314868,Palos de Moguer
2204,13315485,Embajadores
2205,13440524,Embajadores
2208,13321359,Delicias
2210,13443391,Trafalgar
2211,13323993,Universidad
2212,13448255,Lista
2215,13451556,Embajadores
2217,13328359,Palos de Moguer
2220,13464977,Palacio
2221,13330087,Trafalgar
2230,13338429,Embajadores
2234,13341044,Universidad
2238,13499800,Embajadores
2240,13509563,Cortes
2242,13514125,Cortes
2243,13517151,Guindalera
2244,13346561,Gaztambide
2245,13520856,Imperial
2248,13358233,Palacio
2249,13361113,Universidad
2250,13521641,Castellana
2252,13525030,Almenara
2254,13528420,Ventas
2257,13529348,Embajadores
2258,13535942,Sol
2260,13384154,Universidad
2261,13536292,Justicia
2262,13384721,Embajadores
2263,13385644,Universidad
2264,13536623,Sol
2265,13536899,Justicia
2268,13537022,Imperial
2269,13392242,Prosperidad
2274,13403703,Delicias
2276,13404513,Justicia
2278,13409702,Palacio
2283,13569477,Embajadores
2284,13410816,Justicia
2288,13576483,Guindalera
2290,13576656,Palacio
2294,13681907,Rios Rosas
2297,13690664,Justicia
2299,13694719,Palacio
2302,13707810,Embajadores
2303,13592776,Universidad
2305,13598783,Aravaca
2306,13721711,Universidad
2307,13601695,Embajadores
2308,13722593,Sol
2309,13603163,Puerta del Angel
2312,13724187,Palacio
2315,13611914,Sol
2319,13731183,Justicia
2320,13615700,Palomeras Sureste
2326,13744404,Palacio
2328,13632109,Almenara
2333,13634914,Justicia
2334,13749560,Palos de Moguer
2335,13645593,Palacio
2338,13751298,Cortes
2340,13755327,Embajadores
2341,13651618,Palacio
2343,13653047,Embajadores
2348,13762309,San Isidro
2350,13772843,Universidad
2352,13772944,Universidad
2355,13773689,Embajadores
2356,13671856,Universidad
2357,13673127,Palacio
2359,13774719,Universidad
2368,13942955,Cortes
2373,13947224,Embajadores
2377,13818123,Sol
2379,13818564,Sol
2380,13818780,Justicia
2383,13966094,Universidad
2390,13985137,Embajadores
2392,13841176,Palacio
2393,13841899,Comillas
2398,13852210,Cortes
2401,13852472,Ciudad Jardín
2402,13994578,Ventas
2404,13996952,Universidad
2406,14001689,Gaztambide
2407,13858821,Palos de Moguer
2409,14005207,Argüelles
2412,14012779,Bellas Vistas
2413,14013601,Justicia
2416,14026644,Cortes
2417,14029813,Gaztambide
2418,13874329,Embajadores
2420,13874765,Universidad
2422,14045259,Embajadores
2423,13887108,Delicias
2424,13887762,Simancas
2425,14053504,Sol
2426,13890249,Sol
2427,13892731,Palos de Moguer
2431,13897281,San Diego
2433,13897721,San Fermín
2434,14074598,Palacio
2437,13898710,Palacio
2438,14088980,Goya
2445,14107434,Valverde
2448,13914313,Bellas Vistas
2450,13916899,Cortes
2451,14146230,Universidad
2452,13921775,Sol
2453,14153596,Numancia
2455,14156890,Ibiza
2456,14163067,Palacio
2459,13927392,Palacio
2461,13929947,Argüelles
2462,14199078,Embajadores
2463,14213541,Palacio
2468,14421923,Cortes
2470,14226145,Puerta del Angel
2472,14442801,Valdeacederas
2473,14227233,Comillas
2475,14228441,Palacio
2476,14234095,Palacio
2479,14244958,Arapiles
2481,14249577,Palacio
2484,14263212,Bellas Vistas
2487,14485245,Cortes
2489,14485893,Sol
2490,14486045,Palacio
2491,14270475,Sol
2493,14272457,Legazpi
2494,14497321,Cortes
2495,14514754,Universidad
2499,14275773,Universidad
2500,14528986,Universidad
2502,14276011,Peñagrande
2503,14277807,Cortes
2504,14279801,Palacio
2505,14280234,Palacio
2506,14559931,Sol
2508,14283168,Palacio
2509,14294462,Embajadores
2511,14579567,Embajadores
2513,14586191,Ibiza
2515,14598996,Valdeacederas
2516,14310370,Comillas
2517,14601175,Palacio
2518,14310728,Almendrales
2520,14612247,Recoletos
2521,14319982,Universidad
2522,14620999,Arapiles
2523,14326460,Nueva España
2524,14327937,Universidad
2525,14627849,Goya
2526,14328391,Sol
2527,14628922,Sol
2530,14332712,Universidad
2533,14333551,Peñagrande
2534,14652492,Prosperidad
2535,14347695,Opañel
2538,14668651,Prosperidad
2539,14372320,Embajadores
2540,14671825,Universidad
2541,14374562,Sol
2542,14672909,El Viso
2543,14383186,Palomas
2545,15019684,Justicia
2548,15036212,Embajadores
2550,15042485,Cortes
2554,15061273,San Diego
2555,15061803,Canillas
2556,14704409,Pacífico
2557,15068377,Colina
2559,14708647,Embajadores
2560,14712529,Palacio
2563,15094144,San Fermín
2564,14730017,Rejas
2567,15095901,Hispanoamérica
2571,14751089,San Fermín
2573,14777687,Valdezarza
2574,14806012,Valverde
2575,15126500,Embajadores
2576,15128601,Cortes
2577,14819428,Gaztambide
2578,15130796,Universidad
2580,15141334,Embajadores
2582,15143840,Embajadores
2584,15154657,Nueva España
2586,14835141,Ciudad Jardín
2587,15156803,Pinar del Rey
2590,14850472,Palacio
2592,14854074,Cortes
2594,15173717,Embajadores
2595,14854217,Justicia
2597,14856071,Trafalgar
2599,14862474,San Isidro
2601,14863095,Cortes
2603,15197149,Casa de Campo
2605,14869725,Cuatro Caminos
2606,15201755,Apostol Santiago
2610,15203351,Embajadores
2611,14907961,Los Angeles
2613,14909890,Recoletos
2614,15206279,Valverde
2618,15206536,Sol
2619,15209435,Lucero
2620,14930772,Palacio
2621,14933969,Castellana
2622,15210164,Zofío
2623,15229880,Cortes
2624,14943319,Sol
2625,15230590,Cortes
2626,14957137,Cortes
2627,15231742,Trafalgar
2629,14957501,Palacio
2631,15241162,Orcasur
2632,15241290,Lucero
2634,15243380,Palacio
2636,15243863,Embajadores
2637,14988853,Numancia
2638,15247674,Argüelles
2639,14994623,Embajadores
2640,15248512,Vallehermoso
2641,14997405,Hispanoamérica
2647,15004131,Ibiza
2648,15291323,Embajadores
2649,15291983,Universidad
2650,15005208,Delicias
2651,15292541,Hispanoamérica
2652,15292998,Palos de Moguer
2654,15293222,Universidad
2655,15019446,Acacias
2656,15308709,Embajadores
2657,15465539,Vista Alegre
2661,15323656,Cortes
2663,15325421,Almagro
2664,15471882,Castillejos
2665,15326621,Sol
2667,15327978,Goya
2668,15483686,Buenavista
2670,15484780,Palacio
2671,15343140,Atocha
2672,15347456,Puerta del Angel
2673,15487784,Embajadores
2674,15353038,Sol
2675,15488001,Justicia
2678,15369047,Palos de Moguer
2680,15491094,San Cristobal
2681,15377196,Palacio
2682,15391441,Palos de Moguer
2684,15397031,Castellana
2687,15498951,Gaztambide
2689,15402634,Embajadores
2693,15407681,Cuatro Caminos
2695,15415682,Palacio
2697,15428073,Universidad
2698,15510494,Palos de Moguer
2699,15429065,Embajadores
2700,15510597,Cortes
2701,15435655,Cortes
2702,15514855,Universidad
2703,15442250,Palacio
2704,15532240,Cuatro Caminos
2705,15442540,Embajadores
2706,15540959,Universidad
2707,15445749,Adelfas
2708,15445910,Embajadores
2709,15541284,Universidad
2711,15543238,Sol
2712,15545376,Concepción
2713,15899424,Bellas Vistas
2715,15558149,Sol
2719,15562768,Cortes
2722,15566594,Palacio
2724,15574744,Goya
2725,15925463,Sol
2727,15925772,Castillejos
2730,15577318,Universidad
2732,15577787,Universidad
2733,15933969,Goya
2734,15607646,Almagro
2735,15960496,San Andrés
2736,15609190,Castellana
2737,15961919,Embajadores
2738,15964159,Trafalgar
2741,15617499,Simancas
2744,15980723,Embajadores
2746,15984990,Palacio
2749,15649818,Prosperidad
2751,15651554,Universidad
2752,15995740,Salvador
2753,15652156,Sol
2755,15653689,Pacífico
2757,16011916,Universidad
2758,15656460,Sol
2761,15695955,Justicia
2762,16014357,Palacio
2764,15699545,Almagro
2765,16023495,Universidad
2766,15699859,Embajadores
2767,15705280,Universidad
2768,16024004,Justicia
2769,15711809,Almagro
2770,16024977,Palos de Moguer
2771,15713797,Valdeacederas
2774,16025541,San Isidro
2775,15717342,Numancia
2776,16036174,Gaztambide
2779,16040928,Embajadores
2780,15728951,Embajadores
2781,15736028,Embajadores
2782,16050778,Casco Histórico de Vicálvaro
2783,16051714,Pueblo Nuevo
2784,15749137,Embajadores
2787,16064559,Sol
2788,15754269,Casco Histórico de Barajas
2789,15757008,Almagro
2790,16083758,Lista
2791,16090670,Embajadores
2797,15768899,Goya
2799,15772040,Embajadores
2801,16134982,Sol
2803,15782455,Imperial
2805,15793895,Peñagrande
2806,15794636,Lucero
2807,16144069,Palacio
2808,15795938,Casa de Campo
2809,16144253,Sol
2811,16144315,Sol
2812,16144353,Sol
2813,15825062,Castellana
2814,16146747,San Isidro
2816,16146904,Embajadores
2817,15841225,Justicia
2819,15842767,Aluche
2820,15844235,Trafalgar
2821,16151975,Palacio
2822,15856891,Cármenes
2823,16152185,Justicia
2824,16153065,Palacio
2826,16154079,Justicia
2827,15862047,Puerta del Angel
2829,16160117,Cortes
2830,15864087,Universidad
2834,15878783,Cortes
2837,15891791,Embajadores
2838,15892938,Castellana
2839,15895803,Acacias
2841,16261002,Lista
2842,16183675,Embajadores
2845,16184158,Valverde
2846,16270115,Palacio
2847,16185242,Aluche
2849,16282155,Trafalgar
2850,16186831,Universidad
2851,16286152,Prosperidad
2852,16199300,Cortes
2853,16286535,Sol
2854,16203444,Vista Alegre
2855,16204437,Vista Alegre
2856,16287124,Alameda de Osuna
2857,16204754,Palos de Moguer
2860,16213864,Cortes
2861,16217850,Gaztambide
2868,16236943,Palacio
2869,16309813,Universidad
2871,16320249,Embajadores
2872,16253767,Justicia
2873,16320318,Universidad
2877,16320453,Universidad
2878,16257041,Almendrales
2879,16320740,Universidad
2880,16332853,Universidad
2881,16257091,Aravaca
2882,16257550,Embajadores
2883,16335316,Nueva España
2884,16670554,Palacio
2885,16342266,Palos de Moguer
2888,16347537,Universidad
2889,16675905,Embajadores
2890,16347812,Recoletos
2891,16687146,Pueblo Nuevo
2892,16351892,Embajadores
2894,16356985,Universidad
2895,16700580,Embajadores
2896,16358501,Universidad
2898,16702659,Canillejas
2901,16361789,Cortes
2902,16713824,Universidad
2903,16376241,Guindalera
2904,16719324,Palacio
2906,16728024,Recoletos
2908,16730052,Universidad
2909,16734138,Justicia
2911,16378686,Cuatro Caminos
2912,16380523,Comillas
2913,16754837,Imperial
2914,16386018,Embajadores
2917,16763469,Palacio
2918,16388098,Universidad
2924,16767829,Palacio
2925,16400408,Sol
2927,16768927,Moscardó
2928,16400714,Embajadores
2930,16777599,Berruguete
2931,16419818,Embajadores
2932,16780685,Casa de Campo
2934,16444270,Sol
2935,16801901,Palacio
2936,16444826,Almendrales
2937,16810499,Universidad
2939,16446376,Palos de Moguer
2941,16449303,Palos de Moguer
2943,16450507,Embajadores
2945,16450772,Justicia
2947,16451687,Cortes
2948,16856445,Universidad
2950,16865230,Universidad
2951,16464086,Puerta del Angel
2952,16867707,Universidad
2953,16464496,Justicia
2954,16868660,Aguilas
2956,16869068,Comillas
2957,16466310,Embajadores
2959,16474980,Palacio
2960,16872465,Sol
2961,16478353,Embajadores
2962,16875193,Recoletos
2963,16478640,Puerta del Angel
2964,16889632,Alameda de Osuna
2965,16484477,Justicia
2968,16484593,Argüelles
2969,16894247,Cuatro Caminos
2970,16485327,Embajadores
2971,16906233,Trafalgar
2973,16907257,Hispanoamérica
2974,16490785,Recoletos
2975,16907268,Palacio
2977,16515995,San Isidro
2981,16518383,Embajadores
2983,16909270,Pacífico
2984,16910523,Recoletos
2986,16913574,Embajadores
2988,16543166,Embajadores
2989,16914890,Hispanoamérica
2990,16550718,Ventas
2991,16924691,Santa Eugenia
2992,16925766,Sol
2993,16928117,Justicia
2995,16930839,Cortes
2996,16940671,Imperial
2997,16566473,Universidad
2998,16940985,Sol
3000,16568261,Sol
3002,16943785,Goya
3003,16597498,Guindalera
3005,16598864,Embajadores
3006,16970352,Recoletos
3007,16613577,Rios Rosas
3009,16623340,Embajadores
3010,16978213,Prosperidad
3011,16624814,Puerta del Angel
3012,16980086,Canillas
3013,16985240,Universidad
3014,16645708,Palacio
3015,16993980,Sol
3016,16646591,Recoletos
3017,16656383,Palacio
3018,16657013,Palacio
3019,17003123,Acacias
3020,16657871,Justicia
3021,16669645,Palacio
3022,17152296,Embajadores
3025,17019510,Universidad
3028,17166723,Castellana
3029,17027532,Cortes
3030,17168514,Justicia
3031,17030232,Nueva España
3032,17174817,Embajadores
3033,17182264,Sol
3034,17032306,Comillas
3038,17186995,Embajadores
3039,17032903,Lista
3040,17205668,Embajadores
3041,17035580,Palacio
3043,17042796,Los Angeles
3044,17209498,Sol
3045,17047018,Sol
3046,17049631,Universidad
3047,17210137,Nueva España
3048,17215188,Justicia
3049,17051223,Lista
3050,17071309,Cortes
3051,17220116,Sol
3052,17072183,Hellín
3054,17233769,Quintana
3055,17121956,Pacífico
3058,17235126,Acacias
3059,17128102,Arapiles
3061,17243915,Sol
3062,17608738,Embajadores
3064,17244583,Universidad
3065,17244920,Gaztambide
3067,17258498,Cortes
3068,17615538,Arapiles
3069,17259719,Recoletos
3070,17618461,Embajadores
3072,17619303,Adelfas
3073,17262555,Trafalgar
3074,17262735,Trafalgar
3075,17267431,Hispanoamérica
3078,17629864,Universidad
3080,17632114,Universidad
3081,17281972,Embajadores
3082,17637901,Sol
3083,17645452,Embajadores
3084,17285106,Embajadores
3085,17648021,Universidad
3086,17290018,Recoletos
3088,17290793,Delicias
3090,17306054,Concepción
3091,17653163,Ibiza
3092,17309009,Almagro
3095,17660601,Embajadores
3096,17324637,Embajadores
3097,17662147,Universidad
3098,17325466,Palacio
3099,17662475,Embajadores
3102,17676026,Universidad
3103,17676478,Universidad
3106,17677207,Cortes
3107,17370243,Concepción
3108,17681447,Palos de Moguer
3109,17375880,Recoletos
3111,17685180,Valdeacederas
3112,17402741,Universidad
3113,17692661,Almagro
3115,17704854,San Cristobal
3121,17709941,Goya
3124,17715586,Sol
3125,17432436,Palos de Moguer
3126,17725492,Palacio
3127,17451861,Berruguete
3128,17730587,Cuatro Caminos
3129,17453051,Palacio
3130,17730772,Sol
3132,17731247,Cuatro Caminos
3133,17460765,Universidad
3134,17469547,Palos de Moguer
3138,17735333,Embajadores
3139,17473273,Sol
3140,17476122,Cortes
3143,17743640,Pilar
3144,17477280,Palacio
3145,17750809,Embajadores
3147,17759153,Embajadores
3148,17759717,Cuatro Caminos
3150,17495627,Fontarrón
3151,17762660,Hispanoamérica
3152,17763237,Universidad
3153,17497401,Sol
3154,17765189,Palos de Moguer
3158,17517955,Goya
3163,17791510,Lista
3164,17527525,Palos de Moguer
3165,17797538,San Diego
3168,17529859,Cortes
3169,17803784,Universidad
3171,17535577,Embajadores
3173,17541183,Los Angeles
3174,17828433,Cortes
3176,17553971,Palacio
3178,17561528,Universidad
3184,17571687,Palacio
3185,17840313,Cortes
3186,17581243,Embajadores
3192,17597559,Trafalgar
3194,17598320,Embajadores
3199,17602071,Justicia
3200,17864741,Sol
3201,17933497,Rios Rosas
3202,17874233,Justicia
3203,17934425,Sol
3204,17935348,Embajadores
3208,17891928,Justicia
3209,17953866,Universidad
3213,17960977,Palacio
3214,17968767,Universidad
3215,17899022,Argüelles
3218,17901250,Rios Rosas
3221,17978148,Cortes
3222,17903863,Universidad
3224,17913606,Embajadores
3227,17914266,Ibiza
3228,17985694,Palacio
3231,17914512,Rios Rosas
3232,18003944,Embajadores
3233,18007530,Cuatro Caminos
3236,17930771,Pacífico
3237,18016295,Orcasitas
3238,17932388,Universidad
3239,17932739,Cortes
3241,17933443,Universidad
3242,18195354,Embajadores
3243,18027290,Acacias
3244,18201293,Embajadores
3245,18030968,Gaztambide
3246,18203402,Acacias
3247,18032664,Palacio
3248,18037011,Embajadores
3252,18237265,Universidad
3255,18048041,San Isidro
3256,18246902,Arapiles
3258,18248531,Valdezarza
3259,18050167,Trafalgar
3260,18251416,Puerta del Angel
3261,18252446,Embajadores
3263,18253375,Embajadores
3264,18055157,Aravaca
3265,18269419,Palacio
3266,18062732,El Viso
3267,18271284,Valdefuentes
3268,18064790,Embajadores
3269,18274047,Justicia
3270,18278565,Embajadores
3271,18283473,Universidad
3272,18067583,Goya
3274,18070118,Cortes
3276,18287421,Ciudad Jardín
3278,18301694,Embajadores
3279,18081887,Universidad
3280,18305197,Embajadores
3282,18305543,Embajadores
3283,18085274,Pacífico
3285,18087363,Sol
3288,18325606,Palacio
3291,18093383,Goya
3292,18326493,Imperial
3294,18337725,Prosperidad
3295,18100690,Timón
3299,18105409,Chopera
3302,18106778,Castellana
