id,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,bathrooms,accommodates,bedrooms,host_is_superhost,beds,availability_30,monthly_occupancy,month,day,district_key,neighborhood_key,neighbourhood_group,median_price,how_expensive,predict
31795308,40.46004,-3.70148,240,2,54,1.04,85,2.0,7,3.0,1.0,5.0,11,0.6333333333333333,5,30,10,45,Tetuán,79.0,11.0,183.23605064735264
31640826,40.38409,-3.73009,35,2,38,0.72,0,1.0,2,,,1.0,0,1.0,10,22,18,101,Carabanchel,55.0,7.0,49.53532826474388
31641039,40.43052,-3.70004,176,1,28,0.54,240,2.0,4,3.0,0.0,4.0,14,0.5333333333333333,1,10,4,8,Chamberí,88.0,13.0,189.3119447835797
31807291,40.42057,-3.70497,55,1,86,1.63,6,1.0,2,,,1.0,6,0.8,6,6,1,1,Centro,106.0,15.0,54.33768055161786
31641111,40.4312,-3.70137,137,1,45,0.9,258,1.0,2,2.0,0.0,3.0,23,0.23333333333333334,5,12,4,8,Chamberí,88.0,13.0,135.42885229599327
31641127,40.42909,-3.70127,163,1,53,1.06,259,1.0,4,3.0,0.0,5.0,24,0.2,5,15,4,8,Chamberí,88.0,13.0,174.78159797511282
31641175,40.43104,-3.70072,200,1,33,0.64,223,2.0,4,3.0,0.0,6.0,9,0.7,5,22,4,8,Chamberí,88.0,13.0,206.5727524257217
31641205,40.4295,-3.70218,237,1,68,1.3,195,2.0,8,5.0,0.0,9.0,13,0.5666666666666667,5,20,4,8,Chamberí,88.0,13.0,231.0666219097068
31816052,40.44637,-3.64441,44,2,40,0.79,158,1.0,2,,,1.0,13,0.5666666666666667,5,15,5,9,Ciudad Lineal,54.0,6.0,40.78423723649124
31641245,40.43106,-3.70062,149,1,10,0.19,229,1.0,2,1.0,0.0,3.0,15,0.5,2,17,4,8,Chamberí,88.0,13.0,141.02394574384527
31641276,40.43056,-3.70203,159,1,15,0.35,255,1.0,4,3.0,0.0,5.0,20,0.3333333333333333,3,24,4,8,Chamberí,88.0,13.0,168.02635110721275
31641468,40.4213,-3.69721,158,1,26,0.53,232,1.0,6,3.0,0.0,4.0,14,0.5333333333333333,4,24,1,5,Centro,106.0,15.0,192.7871819155424
31641499,40.42297,-3.69726,164,1,28,0.53,206,2.0,6,3.0,0.0,5.0,8,0.7333333333333333,5,24,1,5,Centro,106.0,15.0,214.4483861194292
31816612,40.35136,-3.69327,18,2,135,2.56,146,1.0,1,,,1.0,10,0.6666666666666666,5,26,11,24,Villaverde,45.0,2.0,24.7055813785856
31641587,40.42135,-3.69728,196,1,4,0.1,0,1.0,4,2.0,0.0,3.0,0,1.0,3,21,1,5,Centro,106.0,15.0,154.53289853833226
31817865,40.41869,-3.70448,119,2,77,1.6,175,1.0,4,1.0,0.0,3.0,3,0.9,5,28,1,2,Centro,106.0,15.0,111.87974193039176
31659379,40.41238,-3.70021,63,1,12,0.26,203,1.0,2,1.0,1.0,2.0,0,1.0,4,29,1,6,Centro,106.0,15.0,112.05665803811657
31659491,40.42198,-3.70028,104,2,72,1.35,314,1.0,4,1.0,0.0,2.0,15,0.5,3,7,1,5,Centro,106.0,15.0,125.70141596504077
31659600,40.40859,-3.69787,89,30,7,0.13,365,1.0,3,1.0,0.0,2.0,30,0.0,3,31,1,6,Centro,106.0,15.0,87.9820544236759
31659925,40.42043,-3.70724,156,2,132,2.5,329,1.0,6,2.0,1.0,4.0,13,0.5666666666666667,6,4,1,4,Centro,106.0,15.0,149.6675852690743
31845600,40.41038,-3.69904,118,1,236,4.44,268,1.0,6,2.0,,3.0,1,0.9666666666666667,5,26,1,6,Centro,106.0,15.0,153.69603064852708
31845882,40.43121,-3.67357,216,1,208,3.93,205,1.0,4,1.0,1.0,2.0,30,0.0,5,25,3,41,Salamanca,120.0,16.0,175.6590879446915
31855938,40.42274,-3.65236,55,1,30,0.56,0,1.0,2,,,1.0,0,1.0,9,11,5,46,Ciudad Lineal,54.0,6.0,45.81104391515188
31856481,40.40878,-3.70896,50,1,3,0.99,344,1.0,1,,0.0,3.0,9,0.7,3,28,1,6,Centro,106.0,15.0,44.344571370356206
31666033,40.39966,-3.69491,215,1,1,0.09,192,1.0,6,2.0,1.0,4.0,9,0.7,7,6,8,18,Arganzuela,81.0,12.0,172.907796240791
31859389,40.41232,-3.73323,32,5,109,2.19,309,1.0,1,,,1.0,5,0.8333333333333334,5,16,19,57,Latina,45.0,2.0,29.23027626837792
31666053,40.43318,-3.69372,264,1,28,0.54,198,2.0,5,2.0,1.0,4.0,3,0.9,4,21,4,10,Chamberí,88.0,13.0,198.83519880133875
31672518,40.45844,-3.68172,56,21,18,0.35,42,1.0,1,1.0,0.0,1.0,0,1.0,3,31,12,60,Chamartín,93.0,14.0,58.20677474401107
31869063,40.40068,-3.66461,72,1,45,0.85,71,1.0,4,1.0,0.0,2.0,18,0.4,5,20,14,82,Puente de Vallecas,50.0,5.0,84.22199998971539
31873912,40.42831,-3.67725,172,1,77,1.46,124,2.0,4,2.0,0.0,3.0,4,0.8666666666666667,6,3,3,7,Salamanca,120.0,16.0,180.86100538811257
31685274,40.41539,-3.70162,137,1,42,2.81,322,1.0,2,1.0,1.0,1.0,7,0.7666666666666667,5,18,1,19,Centro,106.0,15.0,122.14401736551277
31876366,40.42648,-3.70611,76,4,165,3.15,124,1.0,2,,1.0,1.0,8,0.7333333333333333,5,29,1,1,Centro,106.0,15.0,84.45658475611424
31688271,40.42233,-3.70635,127,3,113,2.13,67,1.0,2,1.0,1.0,1.0,10,0.6666666666666666,6,5,1,1,Centro,106.0,15.0,96.3001719531811
31894940,40.41634,-3.70076,90,1,314,5.97,31,1.0,2,,0.0,1.0,4,0.8666666666666667,6,7,1,2,Centro,106.0,15.0,73.14266848693501
32121856,40.42055,-3.70547,65,1,42,0.82,11,1.0,1,1.0,1.0,1.0,0,1.0,5,13,1,1,Centro,106.0,15.0,65.31968428460185
32123252,40.42198,-3.70413,84,1,40,0.79,13,1.0,2,1.0,1.0,1.0,0,1.0,5,18,1,1,Centro,106.0,15.0,89.23250459105938
31898876,40.45949,-3.7793,20,1,4,0.09,345,1.0,1,,,1.0,10,0.6666666666666666,7,31,2,56,Moncloa - Aravaca,74.0,10.0,35.66324494640948
32123511,40.42094,-3.70441,147,1,1,0.1,37,1.0,3,3.0,1.0,2.0,1,0.9666666666666667,8,18,1,1,Centro,106.0,15.0,114.9137469805321
32123912,40.42084,-3.70557,147,1,1,0.09,52,1.0,3,3.0,1.0,2.0,2,0.9333333333333333,7,17,1,1,Centro,106.0,15.0,131.24123537548584
31902848,40.42098,-3.70876,172,3,92,1.74,63,1.0,4,2.0,1.0,3.0,3,0.9,2,13,1,4,Centro,106.0,15.0,134.40608047650363
32124103,40.42101,-3.70586,138,1,4,0.08,26,1.0,3,3.0,1.0,2.0,1,0.9666666666666667,1,6,1,1,Centro,106.0,15.0,126.19972507780096
31919789,40.50337,-3.66859,118,5,9,1.09,313,2.0,4,2.0,0.0,3.0,25,0.16666666666666666,5,13,13,26,Fuencarral - El Pardo,50.0,5.0,128.0278244307253
32133022,40.40762,-3.69832,71,1,32,0.64,43,1.0,3,,,2.0,1,0.9666666666666667,5,1,1,6,Centro,106.0,15.0,56.81709110185803
31923146,40.37945,-3.63678,40,2,163,3.09,111,1.0,2,1.0,1.0,1.0,8,0.7333333333333333,6,5,14,80,Puente de Vallecas,50.0,5.0,37.78357893446936
32133730,40.39751,-3.66883,53,1,209,4.0,56,1.0,2,1.0,0.0,1.0,11,0.6333333333333333,5,28,14,28,Puente de Vallecas,50.0,5.0,69.72054014226826
32138832,40.43573,-3.67224,83,3,9,0.17,109,1.0,4,1.0,0.0,2.0,18,0.4,6,10,3,51,Salamanca,120.0,16.0,116.56606959655774
31929230,40.41893,-3.70277,55,1,58,1.11,6,1.0,2,,,1.0,6,0.8,6,2,1,2,Centro,106.0,15.0,54.33768055161786
31929342,40.41458,-3.70169,106,1,37,1.43,307,1.0,2,1.0,0.0,2.0,18,0.4,5,19,1,19,Centro,106.0,15.0,121.3970510345666
31929550,40.41948,-3.70498,44,1,73,1.44,4,1.0,4,,,2.0,4,0.8666666666666667,5,25,1,2,Centro,106.0,15.0,63.092347471377785
31929552,40.41522,-3.70185,112,1,32,0.75,287,1.0,3,1.0,0.0,3.0,7,0.7666666666666667,5,23,1,19,Centro,106.0,15.0,116.55644407495816
31930015,40.41887,-3.70452,43,1,76,1.45,4,1.0,4,,,2.0,4,0.8666666666666667,6,6,1,2,Centro,106.0,15.0,60.03955917162143
32153574,40.48905,-3.6638,201,1,53,1.03,357,1.0,6,2.0,0.0,4.0,27,0.1,5,2,9,17,Hortaleza,71.0,9.0,167.20170779086138
31948733,40.4428,-3.68184,188,1,70,1.33,283,2.0,4,2.0,0.0,2.0,6,0.8,5,26,12,25,Chamartín,93.0,14.0,174.86548998098746
31954947,40.40955,-3.69453,217,1,240,4.54,310,2.0,6,2.0,0.0,3.0,13,0.5666666666666667,6,8,1,6,Centro,106.0,15.0,194.09296560010068
32155948,40.4236,-3.6559,132,3,54,1.04,180,1.0,4,2.0,,3.0,0,1.0,4,29,5,46,Ciudad Lineal,54.0,6.0,124.52677526833052
31958726,40.4388,-3.64605,52,2,48,0.91,35,1.0,2,,,1.0,0,1.0,11,20,5,64,Ciudad Lineal,54.0,6.0,42.90227627358671
32157686,40.40054,-3.69201,158,1,107,2.03,98,1.0,4,2.0,1.0,2.0,3,0.9,4,26,8,18,Arganzuela,81.0,12.0,124.7805543722944
32160036,40.42171,-3.70355,103,1,301,5.73,118,1.0,2,1.0,0.0,1.0,1,0.9666666666666667,5,26,1,1,Centro,106.0,15.0,95.28193889118008
31968730,40.46018,-3.7023,49,2,142,2.69,118,1.0,2,1.0,0.0,1.0,6,0.8,5,14,10,45,Tetuán,79.0,11.0,78.54157193384422
32164610,40.40641,-3.6926,223,2,59,1.13,32,1.0,4,2.0,1.0,2.0,5,0.8333333333333334,5,7,8,16,Arganzuela,81.0,12.0,117.33502265346046
32166543,40.41208,-3.69912,98,1,32,2.29,125,1.0,4,,,3.0,30,0.0,6,4,1,6,Centro,106.0,15.0,101.74004507254902
31983597,40.41316,-3.70166,229,3,128,2.44,210,2.0,8,3.0,0.0,5.0,7,0.7666666666666667,5,18,1,6,Centro,106.0,15.0,208.7276864386756
32167076,40.40394089750973,-3.693570739821829,159,3,10,2.91,134,1.0,4,2.0,0.0,4.0,23,0.23333333333333334,6,4,8,16,Arganzuela,81.0,12.0,133.12251729329367
31984491,40.4132,-3.69301,70,30,11,0.22,212,1.0,4,1.0,1.0,2.0,3,0.9,3,3,1,19,Centro,106.0,15.0,84.75511651196558
32176448,40.39053,-3.73665,85,4,51,0.97,63,1.0,4,1.0,0.0,2.0,5,0.8333333333333334,5,23,18,92,Carabanchel,55.0,7.0,78.0699856882433
31984983,40.39604,-3.66043,109,1,20,0.38,343,1.0,4,,0.0,2.0,13,0.5666666666666667,2,15,14,82,Puente de Vallecas,50.0,5.0,104.24970684822934
31984985,40.39711,-3.66052,86,1,25,0.51,332,1.0,4,,0.0,2.0,7,0.7666666666666667,8,9,14,82,Puente de Vallecas,50.0,5.0,87.4129791387721
32177641,40.44213,-3.67369,80,30,19,0.37,365,1.0,4,7.0,0.0,1.0,30,0.0,2,18,12,49,Chamartín,93.0,14.0,88.45159236801194
31984989,40.39549,-3.66099,100,1,15,0.29,330,1.0,4,,0.0,2.0,14,0.5333333333333333,3,2,14,82,Puente de Vallecas,50.0,5.0,92.42507834726482
32011956,40.42952,-3.6858,168,1,109,2.09,273,1.0,2,1.0,1.0,1.0,3,0.9,5,30,3,53,Salamanca,120.0,16.0,126.16794666989904
32181969,40.41285,-3.70282,54,1,153,2.91,10,1.0,1,,,1.0,10,0.6666666666666666,5,31,1,6,Centro,106.0,15.0,47.26513613696973
32012492,40.44011,-3.67706,128,7,53,1.01,339,1.0,1,,,1.0,12,0.6,4,9,12,49,Chamartín,93.0,14.0,64.41868935082597
32017580,40.4204,-3.70288,55,1,93,1.76,1,1.0,5,,,3.0,1,0.9666666666666667,5,11,1,1,Centro,106.0,15.0,63.36801288016216
32183804,40.36617,-3.58271,102,5,42,0.85,285,2.0,6,2.0,1.0,2.0,9,0.7,6,6,20,69,Villa de Vallecas,48.0,3.0,100.37828079976109
32184958,40.40839,-3.7388,68,4,161,3.31,140,1.0,2,1.0,1.0,1.0,8,0.7333333333333333,6,5,19,57,Latina,45.0,2.0,67.98634415035248
32017857,40.41888,-3.70474,40,1,53,1.02,4,1.0,3,,,2.0,4,0.8666666666666667,5,25,1,2,Centro,106.0,15.0,54.42184411825512
32188824,40.39318,-3.67016,23,2,103,3.76,29,1.0,1,,,1.0,2,0.9333333333333333,5,24,14,28,Puente de Vallecas,50.0,5.0,27.06677663622196
32207692,40.42353,-3.70384,85,1,337,6.41,86,1.0,2,,0.0,1.0,0,1.0,5,25,1,1,Centro,106.0,15.0,80.71366823815535
32230978,40.45107,-3.6598,82,2,101,1.92,171,1.0,4,1.0,1.0,2.0,21,0.3,5,28,5,36,Ciudad Lineal,54.0,6.0,100.7090286712986
32030804,40.44244,-3.67345,80,3,24,0.47,266,1.0,3,1.0,0.0,1.0,11,0.6333333333333333,5,16,12,49,Chamartín,93.0,14.0,91.58849005553331
32249677,40.45054,-3.76754,20,28,41,0.79,342,1.0,1,,,1.0,7,0.7666666666666667,2,28,2,56,Moncloa - Aravaca,74.0,10.0,26.46553021848299
32031513,40.40401,-3.69218,173,2,110,2.1,304,3.0,7,3.0,1.0,4.0,9,0.7,6,4,8,16,Arganzuela,81.0,12.0,187.9402163910071
32054011,40.43596,-3.65569,97,2,63,1.19,259,1.0,6,2.0,0.0,2.0,2,0.9333333333333333,4,22,5,9,Ciudad Lineal,54.0,6.0,120.64616679671424
32280369,40.39475,-3.66494,93,2,104,1.99,304,1.0,2,1.0,0.0,1.0,17,0.43333333333333335,6,1,14,28,Puente de Vallecas,50.0,5.0,77.31505364535998
32288177,40.40884,-3.70048,113,1,424,8.08,71,1.0,4,2.0,0.0,3.0,3,0.9,6,3,1,6,Centro,106.0,15.0,122.63388757419432
32060927,40.3851,-3.71055,41,2,50,0.96,71,1.0,2,1.0,1.0,1.0,13,0.5666666666666667,4,9,21,114,Usera,54.0,6.0,54.85289318381795
32299248,40.42459,-3.70583,90,4,24,0.47,212,1.0,2,1.0,1.0,2.0,0,1.0,5,29,1,1,Centro,106.0,15.0,93.17249682941528
32061243,40.40835,-3.69967,84,3,96,1.83,72,1.0,2,11.0,0.0,1.0,19,0.36666666666666664,5,3,1,6,Centro,106.0,15.0,108.21207830411808
32079296,40.43983,-3.67662,128,7,48,0.91,274,1.0,1,,,1.0,0,1.0,4,3,12,49,Chamartín,93.0,14.0,62.8822203351322
32305785,40.47393,-3.6527,137,20,52,1.0,144,1.0,5,2.0,0.0,3.0,6,0.8,3,12,9,22,Hortaleza,71.0,9.0,114.73265101322616
32084978,40.42985,-3.69565,114,3,166,3.15,139,1.0,2,,0.0,2.0,25,0.16666666666666666,5,16,4,10,Chamberí,88.0,13.0,95.7829815037765
32306195,40.4245,-3.70302,204,1,96,1.83,185,2.0,4,2.0,1.0,2.0,3,0.9,5,27,1,1,Centro,106.0,15.0,184.13914027047903
32096557,40.46371,-3.64354,111,3,39,0.75,20,1.0,8,3.0,1.0,4.0,0,1.0,5,16,9,67,Hortaleza,71.0,9.0,98.68661187265742
32309549,40.41739,-3.70691,141,2,128,2.45,336,1.0,4,1.0,0.0,3.0,4,0.8666666666666667,4,16,1,2,Centro,106.0,15.0,124.74293131136535
32329922,40.46,-3.68138,65,15,16,0.31,57,1.0,2,1.0,0.0,1.0,0,1.0,5,10,12,40,Chamartín,93.0,14.0,77.51121290703489
32347655,40.4388,-3.71388,261,1,18,0.36,304,2.0,6,2.0,0.0,4.0,6,0.8,5,18,4,43,Chamberí,88.0,13.0,200.83771933147392
32097909,40.36464,-3.76112,28,5,17,0.32,365,1.0,1,,,1.0,30,0.0,11,2,18,86,Carabanchel,55.0,7.0,33.78763673614223
32348740,40.4172,-3.70802,125,2,112,2.14,335,1.0,4,1.0,1.0,3.0,3,0.9,5,31,1,2,Centro,106.0,15.0,115.7533819445709
32357176,40.42328,-3.69551,92,1,25,0.5,123,1.0,2,1.0,1.0,1.0,0,1.0,5,29,1,5,Centro,106.0,15.0,95.90429228217396
32109275,40.49011,-3.72658,36,1,32,0.64,230,1.0,1,,,1.0,1,0.9666666666666667,5,29,13,105,Fuencarral - El Pardo,50.0,5.0,30.42144519039827
32357277,40.41429,-3.7019,83,1,49,1.06,298,1.0,1,1.0,0.0,1.0,6,0.8,3,31,1,19,Centro,106.0,15.0,88.81035890712927
32361861,40.41498,-3.70566,28,4,87,1.68,44,1.0,2,,,1.0,6,0.8,6,4,1,2,Centro,106.0,15.0,48.2837761825452
32371382,40.420719,-3.705477,54,2,78,1.49,287,1.0,2,1.0,0.0,1.0,4,0.8666666666666667,5,26,1,1,Centro,106.0,15.0,96.02922300527187
32371419,40.39753,-3.66061,99,1,19,0.4,331,1.0,4,,0.0,2.0,9,0.7,5,4,14,82,Puente de Vallecas,50.0,5.0,93.4922493704864
32374255,40.41651,-3.70288,156,7,98,1.88,310,2.0,4,2.0,0.0,2.0,5,0.8333333333333334,5,26,1,2,Centro,106.0,15.0,170.9346217654506
32511729,40.41362,-3.71038,120,2,95,1.82,286,1.0,4,2.0,0.0,2.0,1,0.9666666666666667,6,1,1,4,Centro,106.0,15.0,126.32486678884364
32376471,40.4117,-3.70174,110,2,164,3.16,288,1.0,4,1.0,0.0,2.0,5,0.8333333333333334,5,27,1,6,Centro,106.0,15.0,108.2651318509382
32516459,40.42165,-3.707,100,3,194,3.73,125,1.0,2,,0.0,1.0,13,0.5666666666666667,5,29,1,1,Centro,106.0,15.0,105.06790021849156
32394026,40.51002,-3.69049,85,2,8,0.16,89,1.0,2,,,1.0,29,0.03333333333333333,5,1,13,94,Fuencarral - El Pardo,50.0,5.0,59.57327646085204
32395622,40.39644,-3.66541,56,2,134,2.57,27,1.0,3,1.0,0.0,2.0,6,0.8,5,31,14,82,Puente de Vallecas,50.0,5.0,64.70921667757237
32518907,40.39023,-3.76851,36,2,15,0.29,0,1.0,2,,,1.0,0,1.0,9,18,19,110,Latina,45.0,2.0,47.5007155713674
32402930,40.39125,-3.66841,194,1,50,0.97,323,2.0,8,3.0,0.0,5.0,8,0.7333333333333333,5,6,14,28,Puente de Vallecas,50.0,5.0,197.2671860570325
32522543,40.46649,-3.72509,25,1,6,0.12,160,1.0,1,,,1.0,10,0.6666666666666666,5,10,2,97,Moncloa - Aravaca,74.0,10.0,34.581467889409375
32402931,40.39601,-3.66042,110,1,37,0.72,329,1.0,4,1.0,0.0,2.0,22,0.26666666666666666,5,1,14,82,Puente de Vallecas,50.0,5.0,106.5137259720712
32525605,40.40741,-3.74659,77,2,113,2.16,61,1.0,4,1.0,0.0,2.0,12,0.6,5,28,19,65,Latina,45.0,2.0,80.34468761217052
32402933,40.39529,-3.66083,109,1,34,0.66,353,1.0,4,1.0,0.0,2.0,22,0.26666666666666666,4,30,14,82,Puente de Vallecas,50.0,5.0,104.56899262102338
32402935,40.39728,-3.66084,134,1,10,0.22,341,1.0,4,1.0,0.0,2.0,12,0.6,5,5,14,82,Puente de Vallecas,50.0,5.0,106.01000293091202
32406953,40.45759,-3.6944,202,1,69,1.33,314,2.0,4,2.0,0.0,2.0,13,0.5666666666666667,5,13,10,29,Tetuán,79.0,11.0,157.7096463410848
32538965,40.40935,-3.70459,115,5,48,0.92,168,1.0,3,1.0,0.0,1.0,18,0.4,5,15,1,6,Centro,106.0,15.0,116.26219620525625
32414144,40.45302,-3.70387,79,2,36,0.69,262,1.0,2,1.0,1.0,1.0,22,0.26666666666666666,5,28,10,81,Tetuán,79.0,11.0,98.01115503128764
32414685,40.41278,-3.69898,228,2,123,2.69,147,2.0,6,3.0,0.0,6.0,11,0.6333333333333333,5,21,1,19,Centro,106.0,15.0,204.8529511494776
32417293,40.41757593916452,-3.707337949925311,78,1,59,1.2,363,3.0,4,,,2.0,29,0.03333333333333333,5,28,1,2,Centro,106.0,15.0,80.59128101081497
32550212,40.42751,-3.69685,157,2,203,3.89,249,2.0,4,2.0,1.0,2.0,1,0.9666666666666667,6,8,1,5,Centro,106.0,15.0,159.03819883263682
32550517,40.4066295731585,-3.700610395400644,64,2,36,0.71,17,1.0,3,1.0,0.0,2.0,0,1.0,6,7,1,6,Centro,106.0,15.0,89.21930774991628
32434962,40.45245,-3.60621,55,1,92,1.77,357,1.0,2,1.0,,1.0,24,0.2,5,28,9,68,Hortaleza,71.0,9.0,84.23221863276535
32562607,40.42313,-3.69088,106,1,57,1.11,0,1.0,3,1.0,0.0,2.0,0,1.0,10,16,3,13,Salamanca,120.0,16.0,115.71402778938324
32582408,40.39831,-3.66396,53,1,95,1.83,316,1.0,1,1.0,,1.0,14,0.5333333333333333,5,9,14,82,Puente de Vallecas,50.0,5.0,48.2415070117873
32439823,40.48485,-3.68705,81,3,53,1.03,124,1.0,3,1.0,1.0,2.0,7,0.7666666666666667,5,8,13,26,Fuencarral - El Pardo,50.0,5.0,83.85509229709295
32442838,40.46573,-3.69538,127,1,268,5.11,304,1.0,4,1.0,1.0,2.0,11,0.6333333333333333,5,27,10,21,Tetuán,79.0,11.0,116.83529649439078
32444327,40.409,-3.70004,64,3,233,4.46,25,1.0,2,1.0,1.0,1.0,8,0.7333333333333333,5,2,1,6,Centro,106.0,15.0,95.60959925542632
32452578,40.46496,-3.72354,25,1,108,2.08,160,1.0,1,,,1.0,10,0.6666666666666666,5,31,2,58,Moncloa - Aravaca,74.0,10.0,34.581467889409375
32453235,40.46659,-3.7253,25,1,16,0.31,160,1.0,1,,,1.0,10,0.6666666666666666,3,1,2,97,Moncloa - Aravaca,74.0,10.0,35.00334534720939
32456686,40.42201,-3.69923,109,2,39,0.75,173,1.0,2,,0.0,1.0,20,0.3333333333333333,6,7,1,5,Centro,106.0,15.0,96.50757656330912
32607883,40.41142,-3.69253,176,2,123,2.39,309,1.0,5,3.0,0.0,4.0,12,0.6,6,5,6,52,Retiro,88.0,13.0,150.0649509664147
32459352,40.45783,-3.67385,95,7,76,1.46,288,1.0,2,1.0,0.0,1.0,10,0.6666666666666666,5,20,12,60,Chamartín,93.0,14.0,97.92877238174192
32608951,40.47158,-3.58938,122,1,341,6.57,205,1.0,8,3.0,0.0,5.0,6,0.8,5,30,7,32,Barajas,49.5,4.0,146.82385078211198
32461290,40.45345,-3.69817,86,3,122,2.34,139,1.0,2,1.0,0.0,1.0,24,0.2,6,3,10,39,Tetuán,79.0,11.0,95.0926034139612
32609102,40.50667,-3.65662,98,5,93,1.79,63,1.0,4,1.0,1.0,2.0,8,0.7333333333333333,4,28,9,17,Hortaleza,71.0,9.0,95.9689928893546
32611348,40.4689,-3.69829,45,5,27,0.54,344,1.0,4,,,1.0,9,0.7,4,29,10,21,Tetuán,79.0,11.0,50.881628494197486
32481470,40.46632,-3.72485,25,1,7,0.14,167,1.0,1,,,1.0,17,0.43333333333333335,10,31,2,97,Moncloa - Aravaca,74.0,10.0,40.16472778033277
32623714,40.38727,-3.72141,76,2,169,3.25,42,1.0,5,3.0,0.0,4.0,13,0.5666666666666667,5,8,18,42,Carabanchel,55.0,7.0,91.72990182770604
32483345,40.38687,-3.7203,132,3,96,1.89,172,1.0,6,2.0,1.0,3.0,2,0.9333333333333333,5,21,18,42,Carabanchel,55.0,7.0,103.33232720572796
32625217,40.41325,-3.70574,29,4,20,0.38,60,1.0,3,,,2.0,0,1.0,6,3,1,6,Centro,106.0,15.0,54.800516895179136
32485027,40.39871,-3.66505,61,2,118,2.27,43,1.0,4,1.0,0.0,1.0,6,0.8,5,29,14,82,Puente de Vallecas,50.0,5.0,67.23748937455227
32892473,40.40649,-3.74556,76,2,117,2.28,75,1.0,4,1.0,0.0,1.0,22,0.26666666666666666,6,2,19,65,Latina,45.0,2.0,76.27685877013921
32633656,40.42854309082031,-3.694377899169922,67,4,23,0.45,316,1.0,2,,1.0,1.0,13,0.5666666666666667,5,28,4,10,Chamberí,88.0,13.0,80.66796588145866
32906611,40.42448,-3.71479,136,1,61,1.19,323,1.0,4,1.0,0.0,2.0,4,0.8666666666666667,5,7,2,3,Moncloa - Aravaca,74.0,10.0,132.9033776554092
32666185,40.41662,-3.70202,105,2,184,3.7,142,1.0,4,1.0,0.0,2.0,10,0.6666666666666666,5,28,1,2,Centro,106.0,15.0,119.6121452128546
32930083,40.38472,-3.75154,48,7,1,0.12,365,1.0,2,,,1.0,30,0.0,10,2,19,116,Latina,45.0,2.0,57.29295562574653
32935156,40.44475,-3.67248,118,1,10,0.2,92,1.0,4,1.0,0.0,3.0,22,0.26666666666666666,4,8,12,49,Chamartín,93.0,14.0,123.28194366353756
32696671,40.39306,-3.68904,92,2,66,1.3,70,1.0,4,1.0,0.0,2.0,11,0.6333333333333333,5,15,8,100,Arganzuela,81.0,12.0,97.96112622255306
32936677,40.42697,-3.67931,36,1,3,3.0,45,,1,,,1.0,4,0.8666666666666667,5,30,3,7,Salamanca,120.0,16.0,37.16261779714884
32696871,40.40672,-3.70237,26,3,172,3.33,50,1.0,2,,0.0,1.0,4,0.8666666666666667,5,12,1,6,Centro,106.0,15.0,47.09328565796657
32949239,40.41268,-3.69568,104,2,199,3.88,146,1.0,4,1.0,1.0,2.0,6,0.8,5,26,1,19,Centro,106.0,15.0,113.9771871493498
32697835,40.40536,-3.70259,30,3,160,3.09,71,1.0,2,,0.0,1.0,12,0.6,5,19,1,6,Centro,106.0,15.0,56.28522808905079
32949914,40.41268,-3.69568,144,2,169,3.32,148,2.0,6,2.0,0.0,3.0,9,0.7,5,25,1,19,Centro,106.0,15.0,168.88025014741544
32697863,40.40704,-3.70264,30,3,144,2.77,59,1.0,2,,0.0,1.0,6,0.8,5,7,1,6,Centro,106.0,15.0,50.75998691820626
32959556,40.41292,-3.71026,75,5,66,1.28,245,1.0,2,,0.0,1.0,5,0.8333333333333334,5,30,1,4,Centro,106.0,15.0,77.0034515754021
32972819,40.403355,-3.593586,92,1,171,3.36,202,1.0,4,1.0,0.0,2.0,9,0.7,6,8,17,37,Vicálvaro,35.0,1.0,84.93245435803767
32713397,40.41152,-3.70788,225,1,89,1.73,157,2.0,8,3.0,0.0,4.0,12,0.6,6,3,1,6,Centro,106.0,15.0,220.1167685450985
32714968,40.35171,-3.68414,84,7,19,0.37,223,1.0,6,1.0,0.0,2.0,13,0.5666666666666667,6,30,11,112,Villaverde,45.0,2.0,87.18767471554841
32979174,40.41344,-3.71515,103,7,77,1.5,157,1.0,4,1.0,0.0,1.0,5,0.8333333333333334,2,23,1,4,Centro,106.0,15.0,115.78543773283718
32717417,40.41876,-3.67793,106,27,163,3.14,129,1.0,2,,0.0,1.0,0,1.0,5,26,6,12,Retiro,88.0,13.0,78.46229510905906
32730333,40.42415,-3.69935,230,1,112,2.16,298,2.0,4,2.0,0.0,3.0,4,0.8666666666666667,5,28,1,5,Centro,106.0,15.0,195.26174129667828
32733232,40.41637,-3.71159,108,30,65,1.25,2,2.0,5,2.0,0.0,3.0,2,0.9333333333333333,5,16,1,4,Centro,106.0,15.0,138.84914946948098
33002037,40.41176,-3.69557,132,1,260,5.17,228,1.0,4,1.0,1.0,2.0,7,0.7666666666666667,6,2,1,19,Centro,106.0,15.0,127.44399269562317
32738774,40.41245,-3.70542,124,3,123,2.37,92,1.0,3,1.0,1.0,2.0,9,0.7,5,30,1,6,Centro,106.0,15.0,106.30278796431944
33002419,40.46132,-3.59217,30,1,150,2.91,46,1.0,1,,,1.0,18,0.4,5,24,7,102,Barajas,49.5,4.0,37.06505356213209
